uid.x,namedLocation,domainID.x,siteID.x,sampleID,collectDate,lmaSampleID,lmaSampleCondition,scanDate,cfc_LMA_freshWeight,ovenStartDate.x,ovenEndDate.x,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,remarks,dataQF,ligninSampleID,ligninPercent,cellulosePercent,measurementQF,nlcdClass.x,geodeticDatum,decimalLatitude,decimalLongitude,elevation.x,samplingProtocolVersion,subplotID.x,samplingMethod,vstTag,tagID,individualID,taxonID.x,scientificName.x,plantStatus,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,subsample1Height,subsample2Height,subsample3Height,ligninSampleID.x,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,measurementQF.x,sampleCondition.x,extractionStartDate,extractionLength,solventVolume,extractChlAConc,extractChlBConc,extractCarotConc,handlingQF,testMethod.x,uid.x.x,namedLocation.x,domainID.x.x,siteID.x.x,plotID.x,collectDate.x,cnSampleID.x,archiveSampleID,remarks.x,dataQF.x,nitrogenPercent,carbonPercent,CNratio,cnPercentQF,instrument,d15N,d13C,uid.y,eventID,domainID.y,siteID.y,plotID,subplotID.y,nestedSubplotID,pointID,stemDistance,stemAzimuth,cfcOnlyTag,supportingStemIndividualID,previouslyTaggedAs,taxonID.y,scientificName.y,plotType,subtype,latitude,longitude,datum,utmZone,easting,northing,horzUncert,crdSource,elevation.y,vertUncert,nlcdClass.y,appMods,geometry,UTM_E,UTM_N,stemDiameter,height,baseCrownHeight,maxCrownDiameter,ninetyCrownDiameter
3ef0c5d6-7c78-4b69-a454-7048939b4c00,SCBI_011.basePlot.cfc,D02,SCBI,HvxvVDlCk19LcyNt9Gpiizjew9YqWN5pjCHvvNaOZ5A=,2017-08-01T21:20:00Z,HvxvVDlCk19LcyNt9Gpiizjew9YqWN5ppqqiBIzofVs=,OK,2017-08-01T22:30:00Z,2.641,2017-08-04T18:45:00Z,2017-08-07T20:18:00Z,2,13195.4,95,57.1,NA,NA,HvxvVDlCk19LcyNt9Gpiizjew9YqWN5p0JYcdasinSA=,21.16,24.75,0,deciduousForest,WGS84,38.879732,-78.139901,366.4,NEON.DOC.001024vD,21,line launcher,N,13014,NEON.PLA.D02.SCBI.13014,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,17.9,NA,NA,HvxvVDlCk19LcyNt9Gpiizjew9YqWN5p0JYcdasinSA=,50,0.14,1.55,1.56,0.64,0.13,199.5,87.7,8.7,20.9,27.4,0,OK,2017-08-09,48,20,11.93,3.89,2.77,0,NEON_ChlandCarotenoids_Methanol,b1fc9366-70bb-48c8-9640-f4e15564367e,SCBI_011.basePlot.cfc,D02,SCBI,SCBI_011,2017-08-01T21:20:00Z,HvxvVDlCk19LcyNt9Gpiizjew9YqWN5p+lcDb2sY94c=,HvxvVDlCk19LcyNt9Gpiizjew9YqWN5ps05BojLSGV8=,NA,NA,2.14,45.6,21.3,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface,-2.2,-29.7,de82274e-b9fa-4f22-9ad3-67dd50e88bd3,vst_SCBI_2017,D02,SCBI,SCBI_011,21,NA,21,4.7,11.6,Y,NA,NA,LITU,Liriodendron tulipifera L.,distributed,basePlot,38.879548,-78.140114,WGS84,17N,748083.976,4307298.123,0.2,GeoXH 6000,354.58,0.25,deciduousForest,brd|cdw|cfc|dhp|hbp|vst,"c(-78.1401135264833, 38.8795478696327)",748084.9210662295,4307302.727003673,NA,NA,NA,NA,NA
aca434cc-4919-4f9a-9ce2-c87c65b3e9f4,SCBI_047.basePlot.cfc,D02,SCBI,HvxvVDlCk1///5x2e0+GBQoeE/Pusmmq+V9J519zxOo=,2017-08-02T14:00:00Z,HvxvVDlCk1///5x2e0+GBQoeE/Pusmmq83I7jbN5xvlgo55YlEt+8w==,OK,2017-08-03T21:03:00Z,3.166,2017-08-04T18:45:00Z,2017-08-07T20:11:00Z,5,23027.6,99,58,NA,NA,HvxvVDlCk1///5x2e0+GBQoeE/Pusmmqh53/ogMH6X6Pl7pBIbygsw==,28.68,16.74,0,deciduousForest,WGS84,38.894261,-78.137200000000007,397,NEON.DOC.001024vD,40,line launcher,N,13015,NEON.PLA.D02.SCBI.13015,SASSA,Sassafras sp.,Live,NA,NA,NA,NA,NA,13.9,NA,NA,HvxvVDlCk1///5x2e0+GBQoeE/Pusmmqh53/ogMH6X6Pl7pBIbygsw==,50,0.13,0.62,0.56,0.25,0.16,365.6,72.4,6.4,15,25.6,0,OK,2017-08-09,48,20,13.29,4.14,3.22,0,NEON_ChlandCarotenoids_Methanol,f996e702-9df5-4e4f-a9d6-af74b33e095a,SCBI_047.basePlot.cfc,D02,SCBI,SCBI_047,2017-08-02T14:00:00Z,HvxvVDlCk1///5x2e0+GBQoeE/PusmmqHMOI7aYCY/g=,HvxvVDlCk1///5x2e0+GBQoeE/PusmmqrvmutHG3xbs=,NA,NA,2.55,50.58,19.9,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface,-2.4,-31.2,80954237-daa6-4123-9858-70025d6d5e13,vst_SCBI_2017,D02,SCBI,SCBI_047,41,NA,41,5.2,11.7,Y,NA,NA,SASSA,Sassafras sp.,tower,basePlot,38.894261,-78.137200000000007,WGS84,17N,748285.515,4308939.151,0.18,GeoXH 6000,396.95,0.21,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-78.1371996992008, 38.8942606476552)",748286.5694939359,4308944.242958615,NA,NA,NA,NA,NA
82d1b429-6ab6-4b37-930a-93826cc5f42a,SCBI_067.basePlot.cfc,D02,SCBI,HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfXg7Sqy1nrRIk=,2017-08-02T18:40:00Z,HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfX/RZEnhc3fiU=,OK,2017-08-04T14:16:00Z,3.449,2017-08-04T18:45:00Z,2017-08-07T20:02:00Z,1,21957.7,89,54.2,NA,NA,HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfXA4w/xRNI/LY=,10.93,21.44,0,deciduousForest,WGS84,38.893934,-78.135517,415.9,NEON.DOC.001024vD,39,line launcher,Y,2369,NEON.PLA.D02.SCBI.02369,JUNI,Juglans nigra L.,"Live, physically damaged",NA,NA,NA,NA,NA,13.6,NA,NA,HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfXA4w/xRNI/LY=,50,0.26,1.3,2.17,0.36,0.12,1381.8,40,7.6,60.7,27.7,0,OK,2017-08-09,48,20,14.8,4.91,4.01,0,NEON_ChlandCarotenoids_Methanol,1149374b-9743-465c-a107-944d87d17046,SCBI_067.basePlot.cfc,D02,SCBI,SCBI_067,2017-08-02T18:40:00Z,HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfXxzLkI8MFVcs=,HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfXaS+qIx5cRok=,NA,NA,2.91,46.4,15.9,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface,-1.1,-29.3,6548874b-3b3e-4f65-87fa-62c4a27a6db7,vst_SCBI_2014,D02,SCBI,SCBI_067,39,NA,59,12.7,265,NA,NA,NA,JUNI,Juglans nigra L.,tower,basePlot,38.894136,-78.135527,WGS84,17N,748431.014,4308929.836,0.16,GeoXH 6000,407.54,0.18,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-78.1355273777179, 38.8941356809132)",748418.3623273342,4308928.729122067,45.2,26.2,NA,NA,NA
cb5dd003-7b95-42fd-b81c-6d7af4b7cc40,SCBI_067.basePlot.cfc,D02,SCBI,HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHZrBp7emRViY=,2017-08-02T19:32:00Z,HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHyB6KgHVpOLw=,OK,2017-08-04T13:55:00Z,5.077,2017-08-04T18:45:00Z,2017-08-07T20:20:00Z,5,25350.8,99,58,NA,NA,HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHEohen7BD8PQ=,18.98,21.44,0,deciduousForest,WGS84,38.893934,-78.135517,415.9,NEON.DOC.001024vD,39,line launcher,Y,2392,NEON.PLA.D02.SCBI.02392,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,14.2,NA,NA,HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHEohen7BD8PQ=,50,0.23,1.62,0.8,0.63,0.14,102.5,53.9,11.8,19.6,21.2,0,OK,2017-08-09,48,20,9.79,3.14,2.5,0,NEON_ChlandCarotenoids_Methanol,4bcb510b-8b00-488e-8a46-2adb29bccaab,SCBI_067.basePlot.cfc,D02,SCBI,SCBI_067,2017-08-02T19:32:00Z,HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHsU1l1GGXRwo=,HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHE6APUrrm4s8=,NA,NA,2.12,46.73,22,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface,-1.3,-30.2,89fb0019-f450-405b-85a0-5d5cb5d065dd,vst_SCBI_2014,D02,SCBI,SCBI_067,39,NA,59,5.4,206.3,NA,NA,NA,LITU,Liriodendron tulipifera L.,tower,basePlot,38.894136,-78.135527,WGS84,17N,748431.014,4308929.836,0.16,GeoXH 6000,407.54,0.18,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-78.1355273777179, 38.8941356809132)",748428.6214155696,4308924.994973276,37.8,26.2,NA,NA,NA
414d0669-d33b-4410-9225-c1f0453a5665,SCBI_047.basePlot.cfc,D02,SCBI,HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphddYCRZmtPBE=,2017-08-03T02:40:00Z,HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphML734lMFkUs=,OK,2017-08-04T14:47:00Z,3.472,2017-08-04T18:45:00Z,2017-08-07T19:58:00Z,1,15710.3,93,85.3,NA,NA,HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphbeunboksuNM=,14.49,16.79,0,deciduousForest,WGS84,38.894261,-78.137200000000007,397,NEON.DOC.001024vD,32,line launcher,Y,2267,NEON.PLA.D02.SCBI.02267,JUNI,Juglans nigra L.,Live,NA,NA,NA,NA,NA,14.4,19.4,NA,HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphbeunboksuNM=,50,0.18,1.35,0.62,0.32,0.13,134.6,43.2,5.5,22.3,22.8,0,OK,2017-08-09,48,20,10.24,3.17,3.32,0,NEON_ChlandCarotenoids_Methanol,d7134f2d-d3ba-4444-9e60-796203c58c63,SCBI_047.basePlot.cfc,D02,SCBI,SCBI_047,2017-08-03T02:40:00Z,HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphj5eFW9jZ8jA=,HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphwDr4Oknx0s8=,NA,NA,2.61,48.09,18.4,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface,-2.6,-28.8,108a876f-27cf-4ab0-a263-2cad321b51bb,vst_SCBI_2014,D02,SCBI,SCBI_047,23,NA,43,11.7,252.8,N,NA,NA,JUNI,Juglans nigra L.,tower,basePlot,38.894248,-78.136991,WGS84,17N,748303.683,4308938.363,0.22,GeoXH 6000,398.44,0.27,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-78.1369907456403, 38.8942484210553)",748292.5062431631,4308934.903215814,NA,NA,NA,NA,NA
1e91c2bd-c634-446a-8ea4-b7aba205709b,SCBI_047.basePlot.cfc,D02,SCBI,HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv97pyHjjtirpY=,2017-08-03T03:15:00Z,HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv9ThMA7Xiq4uw=,OK,2017-08-04T14:40:00Z,4.076,2017-08-04T18:45:00Z,2017-08-07T19:59:00Z,5,22278.7,98,58.5,NA,NA,HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv911eMbci8D10=,19.51,21.88,0,deciduousForest,WGS84,38.894261,-78.137200000000007,397,NEON.DOC.001024vD,NA,line launcher,Y,2256,NEON.PLA.D02.SCBI.02256,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,15.7,NA,NA,HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv911eMbci8D10=,50,0.12,1.1,1.17,0.45,0.13,146.2,56.2,5.9,21.3,38,0,OK,2017-08-09,48,20,10.99,3.73,2.52,0,NEON_ChlandCarotenoids_Methanol,94cdb0a6-226a-427d-87c3-cb047f8eb0ac,SCBI_047.basePlot.cfc,D02,SCBI,SCBI_047,2017-08-03T03:15:00Z,HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv94lEQiqVA78Q=,HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv930AN+VRjQY0=,NA,NA,2.53,48.39,19.1,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface,-3,-30.4,4abd3b12-ddc4-4040-9442-def40254ee45,vst_SCBI_2014,D02,SCBI,SCBI_047,23,NA,23,6.2,43.3,NA,NA,NA,LITU,Liriodendron tulipifera L.,tower,basePlot,38.894076,-78.137231,WGS84,17N,748283.484,4308918.579,0.22,GeoXH 6000,394.81,0.3,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-78.137230529039, 38.894076068524)",748287.7360737883,4308923.091191097,47.4,25.2,NA,NA,NA
fd229338-763d-4c7b-ab4d-03b19af8f32c,SCBI_007.basePlot.cfc,D02,SCBI,HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11XV8Ce9pi0ok=,2017-08-03T06:31:00Z,HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11q51RzoI+X8o=,OK,2017-08-04T13:00:00Z,2.433,2017-08-04T18:45:00Z,2017-08-07T19:52:00Z,3,19308.9,96,62.2,NA,NA,HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11fPNeZGoEbVY=,26.51,21.16,0,deciduousForest,WGS84,38.884907,-78.13032,412.1,NEON.DOC.001024vD,40,line launcher,Y,1655,NEON.PLA.D02.SCBI.01655,QURU,Quercus rubra L.,"Live, insect damaged",NA,NA,NA,NA,NA,8.2,NA,NA,HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11fPNeZGoEbVY=,50,0.16,0.72,1.01,0.25,0.13,165.4,55,8.3,44.3,29.4,0,OK,2017-08-09,48,20,13.08,4.24,2.81,0,NEON_ChlandCarotenoids_Methanol,8b92db43-78e4-423e-9503-5836d77fdba1,SCBI_007.basePlot.cfc,D02,SCBI,SCBI_007,2017-08-03T06:31:00Z,HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11xw1LskRAPUA=,HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11CCIbTZ2be0A=,NA,NA,2.23,48.65,21.8,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface,-0.1,-30.8,4404b65d-98e7-4822-b1de-be5a7ac8dfd2,vst_SCBI_2014,D02,SCBI,SCBI_007,40,NA,41,2.7,323.1,N,NA,NA,QURU,Quercus rubra L.,distributed,basePlot,38.884907,-78.13032,WGS84,17N,748914.934,4307919.678,0.26,GeoXH 6000,412.05,0.36,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-78.1303202959128, 38.8849070918979)",748913.3128653916,4307921.837148578,54.1,29.6,NA,14.6,12
7808a4af-e8fe-4e51-9218-871e6061e8de,SCBI_007.basePlot.cfc,D02,SCBI,HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7m6HIQuCRp2Fo=,2017-08-03T15:30:00Z,HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7m5FnuU6Zlyxk=,OK,2017-08-04T13:15:00Z,3.216,2017-08-04T18:45:00Z,2017-08-07T20:08:00Z,4,19408.7,99,55.3,NA,NA,HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7mkEmYgsRGdd4=,20.27,24.49,0,deciduousForest,WGS84,38.884907,-78.13032,412.1,NEON.DOC.001024vD,41,line launcher,Y,1630,NEON.PLA.D02.SCBI.01630,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,15,NA,NA,HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7mkEmYgsRGdd4=,50,0.17,0.81,1.41,0.48,0.14,650.4,76.8,10.6,17.7,67.6,0,OK,2017-08-09,48,20,14.52,5.17,2.95,0,NEON_ChlandCarotenoids_Methanol,36c2c27a-236c-4b8c-aeef-fa6069c0be8c,SCBI_007.basePlot.cfc,D02,SCBI,SCBI_007,2017-08-03T15:30:00Z,HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7mqyqPqhdEksI=,HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7mplnf/qIIPT4=,NA,NA,2.33,47.63,20.5,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface,-0.6,-28.8,d2af9577-d63c-4fb4-90cf-871f4096cedb,vst_SCBI_2014,D02,SCBI,SCBI_007,41,NA,41,5.6,38.7,NA,NA,NA,LITU,Liriodendron tulipifera L.,distributed,basePlot,38.884907,-78.13032,WGS84,17N,748914.934,4307919.678,0.26,GeoXH 6000,412.05,0.36,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-78.1303202959128, 38.8849070918979)",748918.4353588754,4307924.048410282,103.4,43.2,NA,23.4,21
5b027ebf-61a3-4033-a8fe-5a8b7d8911f1,SCBI_010.basePlot.cfc,D02,SCBI,HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6I2JbqHTaCf8=,2017-08-03T19:00:00Z,HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6v+vsdoiDQ+c/J9ff/KyYvA==,OK,2017-08-03T20:45:00Z,1.998,2017-08-04T18:45:00Z,2017-08-07T20:01:00Z,3,14877,99,32.8,NA,NA,HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6AYDPrnpCAGfGwM24XKjIWQ==,15.15,20.41,0,deciduousForest,WGS84,38.88477,-78.12516,493.3,NEON.DOC.001024vD,41,pole pruner,Y,1917,NEON.PLA.D02.SCBI.01917,ACNEN,Acer negundo L. var. negundo,"Live,  other damage",NA,NA,NA,NA,NA,5.6,NA,NA,HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6AYDPrnpCAGfGwM24XKjIWQ==,50,0.28,1.47,1.58,0.5,0.23,174.9,109.9,6.2,58.1,40.9,0,OK,2017-08-09,48,20,9.69,3.6,2.14,0,NEON_ChlandCarotenoids_Methanol,104e4105-ca87-4f54-bd25-c7e7fef18512,SCBI_010.basePlot.cfc,D02,SCBI,SCBI_010,2017-08-03T19:00:00Z,HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6hc8CAtdcGio=,HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6cVZxUpbtAOc=,NA,NA,3.11,46.49,15,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface,-0.5,-29.6,81db86ff-00f1-47a1-ae2b-8acc15ab61d9,vst_SCBI_2014,D02,SCBI,SCBI_010,41,NA,51,1.1,251,N,NA,NA,ACNEN,Acer negundo L. var. negundo,distributed,basePlot,38.884859,-78.125024,WGS84,17N,749374.553,4307928.81,0.19,GeoXH 6000,498.29,0.21,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-78.1250243499196, 38.8848589890405)",749373.5129295668,4307928.45187503,26.5,7.6,NA,13.8,9.9
03cccdf1-029d-44eb-a8ae-8ece5a449c01,SCBI_007.basePlot.cfc,D02,SCBI,HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsnbGqpeDhNgXU=,2017-08-03T20:17:00Z,HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsn9u20RJ4/M9odGYmN1voNzw==,OK,2017-08-04T14:52:00Z,1.685,2017-08-04T18:45:00Z,2017-08-07T19:42:00Z,1,16597.9,99,42,NA,NA,HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsn+yxb+iHiNBI0hdIMg/XIVw==,12.71,25.29,0,deciduousForest,WGS84,38.884907,-78.13032,412.1,NEON.DOC.001024vD,41,line launcher,N,13017,NEON.PLA.D02.SCBI.13017,CATO6,Carya tomentosa (Lam.) Nutt.,Live,NA,NA,NA,NA,NA,6.3,NA,NA,HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsn+yxb+iHiNBI0hdIMg/XIVw==,50,0.18,1.17,1.21,0.35,0.15,99.8,53.7,5,40.8,22.2,0,OK,2017-08-09,48,20,21.33,6.91,4.97,0,NEON_ChlandCarotenoids_Methanol,8b18fb98-1b9d-4820-b009-10cde5645661,SCBI_007.basePlot.cfc,D02,SCBI,SCBI_007,2017-08-03T20:17:00Z,HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsnU3pQPBQQRDs=,HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsnPDgejj7j9JY=,NA,NA,2.78,46.43,16.7,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface,0.5,-29.5,b400a8e3-020e-4915-b738-33be6b430716,vst_SCBI_2017,D02,SCBI,SCBI_007,41,NA,41,11,356.6,Y,NA,NA,CATO6,Carya tomentosa (Lam.) Nutt.,distributed,basePlot,38.884907,-78.13032,WGS84,17N,748914.934,4307919.678,0.26,GeoXH 6000,412.05,0.36,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-78.1303202959128, 38.8849070918979)",748914.2816298907,4307930.658638108,NA,NA,NA,NA,NA
b646900f-71d5-437d-a401-d13db42515b0,SCBI_003.basePlot.cfc,D02,SCBI,HvxvVDlCk1+REwHgcgryAVbeATlJvqsGF2GJcslaE7s=,2017-08-04T14:50:00Z,HvxvVDlCk1+REwHgcgryAVbeATlJvqsG+dBkOcdPorc=,OK,2017-08-04T18:38:00Z,3.207,2017-08-04T18:45:00Z,2017-08-07T19:56:00Z,4,18349.7,92,89.4,NA,NA,HvxvVDlCk1+REwHgcgryAVbeATlJvqsGvDuiRSekTrM=,26.64,18.93,0,deciduousForest,WGS84,38.883305,-78.120382,567.7,NEON.DOC.001024vD,31,line launcher,Y,13018,NEON.PLA.D02.SCBI.13018,QURU,Quercus rubra L.,"Live, insect damaged",NA,NA,NA,NA,NA,14.9,NA,NA,HvxvVDlCk1+REwHgcgryAVbeATlJvqsGvDuiRSekTrM=,50,0.12,0.67,1.04,0.18,0.11,1320,50.7,8.7,48,69.7,0,OK,2017-08-09,48,20,13.76,4.59,3,0,NEON_ChlandCarotenoids_Methanol,d0ebfd55-290a-43dc-bc60-4b1e6d2b4569,SCBI_003.basePlot.cfc,D02,SCBI,SCBI_003,2017-08-04T14:50:00Z,HvxvVDlCk1+REwHgcgryAVbeATlJvqsGdL874MO9wm8=,HvxvVDlCk1+REwHgcgryAVbeATlJvqsGEYf6aAGh3Tw=,NA,NA,2.14,50.27,23.5,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface,-1.2,-29,7f3d9991-13eb-4803-b9a8-4afd0536c0d0,vst_SCBI_2017,D02,SCBI,SCBI_003,31,NA,41,14,222.5,Y,NA,NA,QURU,Quercus rubra L.,distributed,basePlot,38.883305,-78.120382,WGS84,17N,749782.77,4307769.039,0.25,GeoXH 6000,567.66,0.52,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-78.1203817439315, 38.8833051072067)",749773.3117370934,4307758.717117284,NA,NA,NA,NA,NA
183b23c0-0848-407b-a253-6ed4dda80b1c,SCBI_003.basePlot.cfc,D02,SCBI,HvxvVDlCk18RCYUymFO3oBl5vr796w3lPmNA67uCTbc=,2017-08-04T15:35:00Z,HvxvVDlCk18RCYUymFO3oBl5vr796w3lf7CPCwQvdER9n/g0f83IrQ==,OK,2017-08-04T17:48:00Z,3.129,2017-08-04T18:45:00Z,2017-08-07T20:22:00Z,4,24330.6,100,38.5,NA,NA,HvxvVDlCk18RCYUymFO3oBl5vr796w3l3K00AYRIBVnLVKgLgPQzmA==,24.87,21.12,0,deciduousForest,WGS84,38.883305,-78.120382,567.7,NEON.DOC.001024vD,23,line launcher,N,13019,NEON.PLA.D02.SCBI.13019,SASSA,Sassafras sp.,Live,NA,NA,NA,NA,NA,6.1,NA,NA,HvxvVDlCk18RCYUymFO3oBl5vr796w3l3K00AYRIBVnLVKgLgPQzmA==,50,0.15,0.77,1.15,0.24,0.2,1002.9,61.2,6.2,27.7,29.4,0,OK,2017-08-09,48,20,19.61,6.74,4.41,0,NEON_ChlandCarotenoids_Methanol,1a49ba2a-7757-43ac-972b-8f611e75f6be,SCBI_003.basePlot.cfc,D02,SCBI,SCBI_003,2017-08-04T15:35:00Z,HvxvVDlCk18RCYUymFO3oBl5vr796w3lRVgzqAxO710=,HvxvVDlCk18RCYUymFO3oBl5vr796w3l735pcp1fee4=,NA,NA,2.89,49.62,17.2,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface,-3.5,-32.4,4b64d0b2-d8a5-4025-8a56-103fdf03da83,vst_SCBI_2017,D02,SCBI,SCBI_003,23,NA,51,12.6,164.2,Y,NA,NA,SASSA,Sassafras sp.,distributed,basePlot,38.883402,-78.120249,WGS84,17N,749793.922,4307780.161,0.24,GeoXH 6000,568.42,0.25,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-78.1202492852785, 38.8834020373056)",749797.3527311127,4307768.037053281,NA,NA,NA,NA,NA
